ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
8459267,2025-06-26T12:37:10.381950Z,2025-06-26T12:37:10.381950Z,Withholding Federal,,52471,1,withholding_federal,de932c58-d33f-4b9b-a564-a17b040872ba,CheckBox,,Delete Parent ID,withholding_federal,7099,false,withholding_federal,false,false,9.423000000000002,2,9.423000000000002,52.8221,657.821,1,Delete,false,false
7958246,2025-06-26T12:37:10.381962Z,2025-06-26T12:37:10.381963Z,Exceptions,,52471,1,exceptions--group,263e59de-4f9e-4b77-ad1d-4e1b45f5d66c,RadioGroup,,Delete Parent ID,exceptions--group,8261,false,exceptions--group,false,true,9.493000000000052,3,9.492600000000003,35.823,625.699,1,Delete,false,false
7975744,2025-06-26T12:37:10.381812Z,2025-06-26T12:37:10.381813Z,One Time,,52471,8,one-time--group,2c8a6c03-698a-4fdc-982b-666188cd524d,RadioGroup,,Delete Parent ID,one-time--group,8261,false,one-time--group,false,true,9.27600000000001,0,9.2761,35.7932,167.766,8,Delete,false,false
4509189,2025-06-26T12:37:10.381826Z,2025-06-26T12:37:10.381826Z,One Time Partial,,52471,12,one-time_partial--group,0b9ddfb8-159e-4477-a233-bba36ca37185,RadioGroup,,Delete Parent ID,one-time_partial--group,8261,false,one-time_partial--group,false,true,7.969999999999999,0,8.100199999999994,59.8979,249.16,12,Delete,false,false
9647573,2025-06-26T12:37:10.381984Z,2025-06-26T12:37:10.381985Z,Payment,,52471,17,payment--group,45ea8f26-2121-4fbb-ada8-55af17aea435,RadioGroup,,Delete Parent ID,payment--group,8261,false,payment--group,false,true,8.376000000000033,4,8.189700000000002,35.9088,495.787,17,Delete,false,false
3696265,2025-06-26T12:37:10.382003Z,2025-06-26T12:37:10.382003Z,Payment Direct,,52471,23,payment_direct--group,414b8c9c-7dd2-4a1c-a4ee-bcb98a7f1509,RadioGroup,,Delete Parent ID,payment_direct--group,8261,false,payment_direct--group,false,true,8.375999999999976,3,8.375900000000001,62.812,405.134,23,Delete,false,false
4181968,2025-06-26T12:37:10.381911Z,2025-06-26T12:37:10.381911Z,Recurring,,52471,31,recurring--group,f4f3a452-457b-461f-9b5c-c9a37265681a,RadioGroup,,Delete Parent ID,recurring--group,8261,false,recurring--group,false,true,8.22099999999999,1,8.221399999999996,54.1974,122.521,31,Delete,false,false
4312883,2025-06-26T12:37:10.381930Z,2025-06-26T12:37:10.381930Z,Recurring Frequency,,52471,34,recurring_frequency--group,260b42f1-fe40-4359-862f-68a3f7746759,RadioGroup,,Delete Parent ID,recurring_frequency--group,8261,false,recurring_frequency--group,false,true,9.493500000000004,1,9.492999999999995,263.278,50.1986,34,Delete,false,false
5813833,2025-06-26T12:37:10.381920Z,2025-06-26T12:37:10.381921Z,Recurring Specific,,52471,39,recurring_specific--group,45e6e8b0-7e6a-4a4b-8750-d19c90513dac,RadioGroup,,Delete Parent ID,recurring_specific--group,8261,false,recurring_specific--group,false,true,8.221000000000004,1,8.221400000000003,66.916,149.558,39,Delete,false,false
6987640,2025-06-26T12:37:10.381839Z,2025-06-26T12:37:10.381840Z,Rmd,,52471,43,rmd--group,f4e5d820-ae25-4b34-9839-674844e89a93,RadioGroup,,Delete Parent ID,rmd--group,8261,false,rmd--group,false,true,8.106999999999971,1,8.221399999999996,35.8543,518.696,43,Delete,false,false
